kid,billable_serv_id,service_addr,type,rate_code,bill_date,consumpsum
321974,109675,1450 GUISACHAN PL KELOWNA,W,555,2013-01-26,231
322178,107958,1057 FULLER AVE KELOWNA,W,555,2013-01-16,243
322180,107960,1067 FULLER AVE KELOWNA,W,555,2013-01-16,172
322228,108122,4674 FULLER RD KELOWNA,W,555,2013-01-26,222
322230,122791,2918 TUTT ST  1 KELOWNA,W,600,2013-01-26,392
322230,122792,2918 TUTT ST  1 KELOWNA,W,600,2013-01-26,879
322242,107925,4617 FREDERICK RD KELOWNA,W,555,2013-01-26,361
322343,165922,1561 SUTHERLAND AVE KELOWNA,W,601,2013-01-06,213
322368,103856,1923 BURTCH RD KELOWNA,W,555,2013-01-06,65
322370,103858,1931 BURTCH RD KELOWNA,W,555,2013-01-06,158
322406,106200,1020 CUSHING CRT KELOWNA,W,555,2013-01-26,323
322418,107946,1027 FULLER AVE KELOWNA,W,555,2013-01-16,148
322420,106199,1016 CUSHING CRT KELOWNA,W,555,2013-01-26,410
322457,107938,1017 FULLER AVE KELOWNA,W,555,2013-01-16,12
322469,106207,1039 CUSHING CRT KELOWNA,W,555,2013-01-26,419
322471,124579,2550 WYATT RD KELOWNA,W,555,2013-01-26,442
322483,107934,1007 FULLER AVE KELOWNA,W,555,2013-01-16,207
322495,106205,1031 CUSHING CRT KELOWNA,W,555,2013-01-26,277
322507,106202,1025 CUSHING CRT KELOWNA,W,555,2013-01-26,299
322519,107952,1046 FULLER AVE KELOWNA,W,555,2013-01-16,1039
322521,107948,1036 FULLER AVE KELOWNA,W,555,2013-01-16,293
322533,107942,1024 FULLER AVE KELOWNA,W,555,2013-01-16,306
322533,107944,1026 FULLER AVE KELOWNA,W,555,2013-01-16,249
322545,124576,2530 WYATT RD KELOWNA,W,555,2013-01-26,371
322558,107936,1008 FULLER AVE KELOWNA,W,555,2013-01-16,278
322572,106203,1026 CUSHING CRT KELOWNA,W,555,2013-01-26,238
322584,106201,1023 CUSHING CRT KELOWNA,W,555,2013-01-26,368
322596,106206,1034 CUSHING CRT KELOWNA,W,555,2013-01-26,245
322608,106198,1015 CUSHING CRT KELOWNA,W,555,2013-01-26,622
322610,106204,1028 CUSHING CRT KELOWNA,W,555,2013-01-26,164
322661,103597,848 BULLOCK RD KELOWNA,W,555,2013-01-26,424
322673,103599,852 BULLOCK RD KELOWNA,W,555,2013-01-26,522
322685,106589,4329 DUNVEGAN CRT KELOWNA,W,555,2013-01-26,286
322697,106588,4325 DUNVEGAN CRT KELOWNA,W,555,2013-01-26,285
322709,106587,4321 DUNVEGAN CRT KELOWNA,W,555,2013-01-26,364
322711,106595,4341 DUNVEGAN CRT KELOWNA,W,555,2013-01-26,431
322723,106590,4333 DUNVEGAN CRT KELOWNA,W,555,2013-01-26,267
322723,106591,4333 DUNVEGAN CRT KELOWNA,W,555,2013-01-26,149
322735,106593,4337 DUNVEGAN CRT KELOWNA,W,555,2013-01-26,273
322747,106585,4314 DUNVEGAN CRT KELOWNA,W,555,2013-01-26,959
322750,106598,4346 DUNVEGAN CRT KELOWNA,W,555,2013-01-26,440
322762,106594,4338 DUNVEGAN CRT KELOWNA,W,555,2013-01-26,450
322774,106596,4342 DUNVEGAN CRT KELOWNA,W,555,2013-01-26,485
322786,106592,4334 DUNVEGAN CRT KELOWNA,W,555,2013-01-26,285
322887,121872,1421 SUTHERLAND AVE KELOWNA,W,582,2013-01-06,7096
322901,109682,941 GUISACHAN RD KELOWNA,W,555,2013-01-26,218
322913,109681,925 GUISACHAN RD KELOWNA,W,555,2013-01-26,190
322937,116199,1460 PANDOSY ST KELOWNA,W,600,2013-01-06,1354
322988,108115,4629 FULLER RD KELOWNA,W,557,2013-01-26,426
322990,109653,1043 GUISACHAN RD KELOWNA,W,555,2013-01-26,376
323004,109654,1053 GUISACHAN RD KELOWNA,W,555,2013-01-26,313
323016,108111,4593 FULLER RD KELOWNA,W,555,2013-01-26,805
323028,107962,1077 FULLER AVE KELOWNA,W,555,2013-01-16,717
323028,108875,1346 GORDON DR KELOWNA,W,600,2013-01-16,777
323042,103437,634 BUCK RD KELOWNA,W,555,2013-01-26,607
323081,103603,869 BULLOCK RD KELOWNA,W,555,2013-01-26,498
323117,122748,4329 TURNER RD KELOWNA,W,555,2013-01-26,607
323129,122753,4345 TURNER RD  4351 KELOWNA,W,555,2013-01-26,573
323131,103601,859 BULLOCK RD KELOWNA,W,555,2013-01-26,301
323143,103598,849 BULLOCK RD KELOWNA,W,555,2013-01-26,296
323156,103595,839 BULLOCK RD KELOWNA,W,555,2013-01-26,434
323168,110804,854 HUBBARD RD KELOWNA,W,555,2013-01-26,464
323170,103593,829 BULLOCK RD KELOWNA,W,555,2013-01-26,349
323459,110803,844 HUBBARD RD KELOWNA,W,555,2013-01-26,562
323461,110801,834 HUBBARD RD KELOWNA,W,555,2013-01-26,208
323473,110799,824 HUBBARD RD KELOWNA,W,555,2013-01-26,435
323485,110797,814 HUBBARD RD KELOWNA,W,555,2013-01-26,389
323523,121747,1149 SUTHERLAND AVE KELOWNA,W,600,2013-01-06,338
323535,121739,1139 SUTHERLAND AVE KELOWNA,W,600,2013-01-06,985
323651,117893,1030 QUESNEL RD KELOWNA,W,555,2013-01-16,405
323663,117894,1049 QUESNEL RD KELOWNA,W,555,2013-01-16,203
323675,117892,1029 QUESNEL RD KELOWNA,W,555,2013-01-16,230
323737,121568,1030 SUTHERLAND AVE  MAIN KELOWNA,W,555,2013-01-06,408
323764,103701,784 BURNE AVE KELOWNA,W,555,2013-01-26,196
323788,103703,786 BURNE AVE  SUITE KELOWNA,W,555,2013-01-26,570
323790,106188,2605 CURTS ST  MAIN KELOWNA,W,555,2013-01-16,541
323865,121870,1359 SUTHERLAND AVE KELOWNA,W,600,2013-01-06,176
323889,124725,710 SUTHERLAND AVE KELOWNA,W,555,2013-01-26,382
323891,122211,720 SUTHERLAND AVE KELOWNA,W,555,2013-01-26,53
323891,124617,722 SUTHERLAND AVE KELOWNA,W,555,2013-01-26,84
323915,109650,1009 GUISACHAN RD KELOWNA,W,555,2013-01-26,223
323980,109651,1019 GUISACHAN RD KELOWNA,W,555,2013-01-26,112
324071,110809,880 HUBBARD RD KELOWNA,W,555,2013-01-26,400
324083,103735,857 BURNE AVE KELOWNA,W,555,2013-01-26,82
324095,124713,838 BURNE AVE  WATER KELOWNA,W,555,2013-01-26,375
324107,103721,816 BURNE AVE KELOWNA,W,555,2013-01-26,81
324133,110795,804 HUBBARD RD KELOWNA,W,555,2013-01-26,69
324158,103725,835 BURNE AVE KELOWNA,W,555,2013-01-26,280
324160,103737,862 BURNE AVE KELOWNA,W,555,2013-01-26,261
324172,103733,854 BURNE AVE KELOWNA,W,555,2013-01-26,161
324184,103731,846 BURNE AVE KELOWNA,W,555,2013-01-26,126
324196,122285,883 SUTHERLAND AVE KELOWNA,W,555,2013-01-26,69
324210,121749,1157 SUTHERLAND AVE KELOWNA,W,600,2013-01-06,581
324259,103541,540 BUCKLAND AVE KELOWNA,W,582,2013-01-26,7874
324261,103442,669 BUCK RD KELOWNA,W,555,2013-01-26,313
324273,117891,1020 QUESNEL RD KELOWNA,W,555,2013-01-16,243
324285,117903,2821 QUESNEL RD KELOWNA,W,555,2013-01-16,651
324297,103441,659 BUCK RD KELOWNA,W,555,2013-01-26,302
324309,103438,639 BUCK RD KELOWNA,W,555,2013-01-26,414
324311,103439,649 BUCK RD KELOWNA,W,555,2013-01-26,405
324323,103445,689 BUCK RD KELOWNA,W,555,2013-01-26,445
324335,103447,699 BUCK RD KELOWNA,W,555,2013-01-26,259
324347,103436,629 BUCK RD KELOWNA,W,555,2013-01-26,496
324350,103444,684 BUCK RD KELOWNA,W,555,2013-01-26,1412
324374,117898,1090 QUESNEL RD KELOWNA,W,555,2013-01-16,272
324374,117899,1090 QUESNEL RD KELOWNA,W,555,2013-01-16,133
324386,103443,679 BUCK RD KELOWNA,W,555,2013-01-26,449
324398,117904,2830 QUESNEL RD KELOWNA,W,555,2013-01-16,400
324400,117902,2820 QUESNEL RD KELOWNA,W,555,2013-01-16,394
324412,117905,2850 QUESNEL RD KELOWNA,W,555,2013-01-16,337
324424,110800,829 HUBBARD RD KELOWNA,W,555,2013-01-26,511
324537,122754,4346 TURNER RD KELOWNA,W,555,2013-01-26,300
324549,122751,4340 TURNER RD KELOWNA,W,555,2013-01-26,259
324552,122749,4334 TURNER RD KELOWNA,W,555,2013-01-26,384
324564,122747,4328 TURNER RD KELOWNA,W,555,2013-01-26,602
324855,108119,4659 FULLER RD KELOWNA,W,555,2013-01-26,653
324867,108118,4649 FULLER RD KELOWNA,W,555,2013-01-26,72
324970,122043,1521 SUTHERLAND AVE KELOWNA,W,601,2013-01-06,674
324970,122044,1521 SUTHERLAND AVE KELOWNA,W,600,2013-01-06,122
324982,122224,753 SUTHERLAND AVE KELOWNA,W,555,2013-01-26,129
325148,122813,3017 TUTT ST KELOWNA,W,600,2013-01-26,62
325151,107992,763 FULLER AVE KELOWNA,W,555,2013-01-16,62
325175,107988,757 FULLER AVE KELOWNA,W,555,2013-01-16,143
325201,107978,740 FULLER AVE KELOWNA,W,555,2013-01-16,184
325237,107974,734 FULLER AVE KELOWNA,W,555,2013-01-16,113
325252,107996,767 FULLER AVE KELOWNA,W,555,2013-01-16,118
325288,103645,606 BURNE AVE KELOWNA,W,555,2013-01-26,617
325290,107984,750 FULLER AVE KELOWNA,W,555,2013-01-16,152
325338,108008,790 FULLER AVE KELOWNA,W,555,2013-01-16,268
325340,107982,746 FULLER AVE KELOWNA,W,555,2013-01-16,126
325353,107986,751 FULLER AVE KELOWNA,W,555,2013-01-16,13
325365,107998,771 FULLER AVE KELOWNA,W,555,2013-01-16,152
325389,107968,725 FULLER AVE KELOWNA,W,555,2013-01-16,272
325391,107970,729 FULLER AVE KELOWNA,W,555,2013-01-16,200
325415,107976,735 FULLER AVE KELOWNA,W,555,2013-01-16,665
325454,107966,721 FULLER AVE KELOWNA,W,555,2013-01-16,136
325466,108010,793 FULLER AVE KELOWNA,W,555,2013-01-16,36
325492,107972,730 FULLER AVE KELOWNA,W,555,2013-01-16,294
325504,108001,777 FULLER AVE KELOWNA,W,555,2013-01-16,464
325516,108000,774 FULLER AVE KELOWNA,W,555,2013-01-16,207
325528,108006,783 FULLER AVE KELOWNA,W,555,2013-01-16,194
325542,107989,758 FULLER AVE KELOWNA,W,555,2013-01-16,212
325567,124675,766 FULLER AVE  WATER KELOWNA,W,555,2013-01-16,205
325579,103641,585 BURNE AVE KELOWNA,W,555,2013-01-26,170
325581,103639,565 BURNE AVE KELOWNA,W,555,2013-01-26,146
325593,103636,545 BURNE AVE KELOWNA,W,555,2013-01-26,761
325605,122056,508 SUTHERLAND AVE KELOWNA,W,555,2013-01-26,215
325617,106193,2748 CURTS ST KELOWNA,W,555,2013-01-16,227
325643,121982,1441 SUTHERLAND AVE KELOWNA,W,582,2013-01-06,6452
325656,121933,1431 SUTHERLAND AVE KELOWNA,W,582,2013-01-06,7068
325670,121787,1247 SUTHERLAND AVE KELOWNA,W,582,2013-01-06,6238
325720,122032,1461 SUTHERLAND AVE KELOWNA,W,600,2013-01-06,124
325769,103854,1920 BURTCH RD KELOWNA,W,583,2013-01-06,500
325769,103855,1920 BURTCH RD KELOWNA,W,588,2013-01-06,1437
325783,122743,4293 TURNER RD KELOWNA,W,555,2013-01-26,559
325819,109652,1029 GUISACHAN RD KELOWNA,W,555,2013-01-26,712
326241,122745,4318 TURNER RD KELOWNA,W,555,2013-01-26,678
326254,122746,4323 TURNER RD KELOWNA,W,555,2013-01-26,417
326278,122744,4313 TURNER RD KELOWNA,W,555,2013-01-26,358
326518,100887,456 AVERY RD KELOWNA,W,555,2013-01-16,1010
326520,100888,457 AVERY RD KELOWNA,W,555,2013-01-16,380
326532,100883,451 AVERY RD KELOWNA,W,555,2013-01-16,196
326544,100884,453 AVERY RD KELOWNA,W,555,2013-01-16,359
326557,100886,455 AVERY RD KELOWNA,W,555,2013-01-16,986
326569,100881,447 AVERY RD KELOWNA,W,555,2013-01-16,315
326571,100880,443 AVERY RD KELOWNA,W,556,2013-01-16,267
326583,100885,454 AVERY RD KELOWNA,W,555,2013-01-16,687
326595,100882,448 AVERY RD KELOWNA,W,555,2013-01-16,247
326607,111001,1829 IVANS AVE KELOWNA,W,555,2013-01-06,489
326619,110994,1809 IVANS AVE KELOWNA,W,555,2013-01-06,143
326621,110998,1823 IVANS AVE KELOWNA,W,555,2013-01-06,465
326633,100879,441 AVERY RD KELOWNA,W,555,2013-01-16,658
326924,122335,765 SWORDY RD KELOWNA,W,555,2013-01-26,212
327066,122305,4434 SWAISLAND RD KELOWNA,W,555,2013-01-26,364
327155,122333,745 SWORDY RD KELOWNA,W,555,2013-01-26,75
327419,109931,2061 HARVEY AVE KELOWNA,W,600,2013-01-06,369
327433,109937,2091 HARVEY AVE KELOWNA,W,602,2013-01-06,4541
327433,109938,2091 HARVEY AVE KELOWNA,W,602,2013-01-06,1575
327775,122303,4415 SWAISLAND RD KELOWNA,W,555,2013-01-26,805
327801,122306,4435 SWAISLAND RD KELOWNA,W,555,2013-01-26,342
327825,122304,4425 SWAISLAND RD KELOWNA,W,555,2013-01-26,285
327938,122308,4450 SWAISLAND RD KELOWNA,W,555,2013-01-26,237
327953,122307,4444 SWAISLAND RD KELOWNA,W,555,2013-01-26,571
327965,122311,4455 SWAISLAND RD KELOWNA,W,555,2013-01-26,310
327977,122320,4492 SWAISLAND RD KELOWNA,W,555,2013-01-26,430
327989,122317,4476 SWAISLAND RD KELOWNA,W,555,2013-01-26,213
327991,122316,4470 SWAISLAND RD KELOWNA,W,555,2013-01-26,487
328005,122315,4466 SWAISLAND RD KELOWNA,W,555,2013-01-26,527
328017,122313,4460 SWAISLAND RD KELOWNA,W,555,2013-01-26,430
328029,122312,4456 SWAISLAND RD KELOWNA,W,555,2013-01-26,801
328031,122310,4452 SWAISLAND RD KELOWNA,W,555,2013-01-26,159
328043,122319,4488 SWAISLAND RD KELOWNA,W,555,2013-01-26,523
329084,183101,2592 HWY 97 N KELOWNA,W,626,2013-01-16,7274
329084,183102,2592 HWY 97 N KELOWNA,W,600,2013-01-16,1903
329209,122337,785 SWORDY RD KELOWNA,W,555,2013-01-26,226
329211,122338,789 SWORDY RD KELOWNA,W,555,2013-01-26,189
329247,122296,520 SWAISLAND CRT KELOWNA,W,555,2013-01-26,337
329250,122297,521 SWAISLAND CRT KELOWNA,W,555,2013-01-26,311
329262,122318,4487 SWAISLAND RD KELOWNA,W,555,2013-01-26,283
329274,122321,4495 SWAISLAND RD KELOWNA,W,555,2013-01-26,296
329286,122299,531 SWAISLAND CRT KELOWNA,W,555,2013-01-26,568
329298,122301,541 SWAISLAND CRT KELOWNA,W,555,2013-01-26,331
329300,122302,550 SWAISLAND CRT KELOWNA,W,555,2013-01-26,746
329312,122300,540 SWAISLAND CRT KELOWNA,W,555,2013-01-26,351
329324,122298,530 SWAISLAND CRT KELOWNA,W,555,2013-01-26,487
329351,122314,4463 SWAISLAND RD KELOWNA,W,555,2013-01-26,362
330062,122334,760 SWORDY RD KELOWNA,W,555,2013-01-26,439
330074,122331,732 SWORDY RD KELOWNA,W,555,2013-01-26,436
330086,122332,740 SWORDY RD KELOWNA,W,555,2013-01-26,447
330098,122330,718 SWORDY RD KELOWNA,W,555,2013-01-26,167
330100,122336,780 SWORDY RD KELOWNA,W,555,2013-01-26,294
330581,110887,2402 HWY 97 N KELOWNA,W,608,2013-01-06,7107
330581,110888,2402 HWY 97 N KELOWNA,W,604,2013-01-06,620
330581,110889,2402 HWY 97 N KELOWNA,W,608,2013-01-06,11411
330581,110890,2402 HWY 97 N KELOWNA,W,604,2013-01-06,6975
330581,110891,2402 HWY 97 N KELOWNA,W,603,2013-01-06,3270
330581,183941,2402 HWY 97 N KELOWNA,W,602,2013-01-06,819
330656,116096,691 OXFORD AVE KELOWNA,W,555,2013-01-26,95
330668,116092,681 OXFORD AVE KELOWNA,W,555,2013-01-26,139
330670,116067,621 OXFORD AVE KELOWNA,W,555,2013-01-26,156
330682,116071,631 OXFORD AVE KELOWNA,W,555,2013-01-26,199
330694,116083,661 OXFORD AVE KELOWNA,W,555,2013-01-26,66
330706,116078,651 OXFORD AVE KELOWNA,W,555,2013-01-26,191
330718,116075,641 OXFORD AVE KELOWNA,W,555,2013-01-26,202
330720,116088,671 OXFORD AVE  MAIN KELOWNA,W,555,2013-01-26,374
330732,116063,611 OXFORD AVE KELOWNA,W,555,2013-01-26,220
330744,116065,612 OXFORD AVE KELOWNA,W,555,2013-01-26,243
330757,116069,622 OXFORD AVE KELOWNA,W,555,2013-01-26,80
330769,116073,632 OXFORD AVE KELOWNA,W,555,2013-01-26,380
330771,116085,662 OXFORD AVE KELOWNA,W,555,2013-01-26,304
330783,116090,672 OXFORD AVE  MAIN KELOWNA,W,555,2013-01-26,140
330795,116094,682 OXFORD AVE KELOWNA,W,555,2013-01-26,142
330807,116077,642 OXFORD AVE KELOWNA,W,555,2013-01-26,90
330819,116081,652 OXFORD AVE KELOWNA,W,555,2013-01-26,121
330821,116038,527 OXFORD AVE KELOWNA,W,555,2013-01-26,155
330833,116042,537 OXFORD AVE KELOWNA,W,555,2013-01-26,129
330845,116040,534 OXFORD AVE KELOWNA,W,555,2013-01-26,299
330858,124690,524 OXFORD AVE KELOWNA,W,555,2013-01-26,378
330860,116052,562 OXFORD AVE KELOWNA,W,555,2013-01-26,256
330872,116044,542 OXFORD AVE KELOWNA,W,555,2013-01-26,198
330884,116048,552 OXFORD AVE KELOWNA,W,555,2013-01-26,450
330896,116057,570 OXFORD AVE KELOWNA,W,555,2013-01-26,175
330908,116034,512 OXFORD AVE KELOWNA,W,555,2013-01-26,35
330910,116050,555 OXFORD AVE KELOWNA,W,555,2013-01-26,111
330922,116055,565 OXFORD AVE KELOWNA,W,555,2013-01-26,322
330934,116061,587 OXFORD AVE  WTR KELOWNA,W,555,2013-01-26,810
330946,116059,577 OXFORD AVE KELOWNA,W,555,2013-01-26,195
330959,116032,507 OXFORD AVE KELOWNA,W,555,2013-01-26,367
330961,116046,547 OXFORD AVE KELOWNA,W,555,2013-01-26,259
330973,116036,519 OXFORD AVE KELOWNA,W,555,2013-01-26,254
331138,165947,2079 BYRNS RD KELOWNA,W,555,2013-01-06,159
331153,167609,2090 BYRNS RD KELOWNA,W,555,2013-01-06,373
331177,165948,2089 BYRNS RD KELOWNA,W,555,2013-01-06,520
331189,114021,1481 LYNWOOD CRES KELOWNA,W,555,2013-01-06,257
331191,114017,1465 LYNWOOD CRES KELOWNA,W,555,2013-01-06,174
331203,114013,1447 LYNWOOD CRES KELOWNA,W,555,2013-01-06,160
331215,114027,1495 LYNWOOD CRES KELOWNA,W,555,2013-01-06,374
331227,114009,1429 LYNWOOD CRES KELOWNA,W,555,2013-01-06,168
331239,100930,1483 AYRE AVE KELOWNA,W,555,2013-01-06,159
331241,100918,1437 AYRE AVE KELOWNA,W,555,2013-01-06,421
331254,100922,1455 AYRE AVE KELOWNA,W,555,2013-01-06,327
331266,100926,1471 AYRE AVE KELOWNA,W,555,2013-01-06,169
331278,114011,1438 LYNWOOD CRES KELOWNA,W,555,2013-01-06,631
331280,100934,1497 AYRE AVE KELOWNA,W,555,2013-01-06,218
331292,114025,1494 LYNWOOD CRES KELOWNA,W,555,2013-01-06,232
331304,100928,1482 AYRE AVE KELOWNA,W,555,2013-01-06,177
331316,100932,1496 AYRE AVE KELOWNA,W,555,2013-01-06,220
331328,100924,1470 AYRE AVE KELOWNA,W,555,2013-01-06,425
331330,100920,1454 AYRE AVE KELOWNA,W,555,2013-01-06,602
331342,114015,1456 LYNWOOD CRES KELOWNA,W,555,2013-01-06,250
331355,114019,1472 LYNWOOD CRES KELOWNA,W,555,2013-01-06,222
331367,114023,1484 LYNWOOD CRES KELOWNA,W,555,2013-01-06,204
331544,165945,2059 BYRNS RD KELOWNA,W,555,2013-01-06,321
331569,111829,1252 KYNDREE CRT KELOWNA,W,555,2013-01-16,423
331571,111828,1238 KYNDREE CRT KELOWNA,W,555,2013-01-16,883
331583,111827,1222 KYNDREE CRT KELOWNA,W,555,2013-01-16,749
331759,119906,969 RYDER DR KELOWNA,W,555,2013-01-06,472
331809,119931,995 RYDER DR KELOWNA,W,555,2013-01-06,134
331811,119922,987 RYDER DR KELOWNA,W,555,2013-01-06,271
331823,119926,991 RYDER DR KELOWNA,W,555,2013-01-06,472
331835,119917,983 RYDER DR KELOWNA,W,555,2013-01-06,155
331850,119909,973 RYDER DR KELOWNA,W,555,2013-01-06,286
331862,119913,977 RYDER DR KELOWNA,W,555,2013-01-06,336
331886,119930,994 RYDER DR KELOWNA,W,555,2013-01-06,387
331898,119928,992 RYDER DR KELOWNA,W,555,2013-01-06,448
331900,119924,990 RYDER DR KELOWNA,W,555,2013-01-06,319
331912,119919,986 RYDER DR KELOWNA,W,555,2013-01-06,386
331912,119920,986 RYDER DR KELOWNA,W,555,2013-01-06,92
331924,119915,982 RYDER DR KELOWNA,W,555,2013-01-06,624
331936,119911,976 RYDER DR KELOWNA,W,555,2013-01-06,161
332369,114007,1427 LYNWOOD CRES KELOWNA,W,555,2013-01-06,449
332383,165943,2039 BYRNS RD KELOWNA,W,555,2013-01-06,50
332395,124575,2525 WYATT RD KELOWNA,W,555,2013-01-26,353
332407,124577,2535 WYATT RD KELOWNA,W,555,2013-01-26,436
332419,124578,2545 WYATT RD KELOWNA,W,555,2013-01-26,349
332421,124580,2555 WYATT RD KELOWNA,W,555,2013-01-26,298
332433,124581,2565 WYATT RD KELOWNA,W,555,2013-01-26,299
332445,124582,2575 WYATT RD KELOWNA,W,555,2013-01-26,272
332458,124571,2487 WYATT RD KELOWNA,W,555,2013-01-26,501
332460,124574,2515 WYATT RD KELOWNA,W,555,2013-01-26,300
332472,124572,2491 WYATT RD KELOWNA,W,555,2013-01-26,402
332484,124573,2505 WYATT RD KELOWNA,W,555,2013-01-26,244
332496,104195,1055 CAMERON AVE KELOWNA,W,555,2013-01-26,297
332508,124569,2467 WYATT RD KELOWNA,W,555,2013-01-26,218
332510,124570,2471 WYATT RD KELOWNA,W,555,2013-01-26,268
332522,113998,850 LYDFORD PL KELOWNA,W,555,2013-01-26,229
332534,113997,848 LYDFORD PL KELOWNA,W,555,2013-01-26,372
332546,113994,842 LYDFORD PL KELOWNA,W,555,2013-01-26,592
332559,165946,2069 BYRNS RD KELOWNA,W,555,2013-01-06,155
332561,165944,2049 BYRNS RD KELOWNA,W,555,2013-01-06,557
332585,111824,1117 KYNDREE CRT KELOWNA,W,555,2013-01-16,296
332597,111825,1118 KYNDREE CRT KELOWNA,W,555,2013-01-16,151
332609,114005,1132 LYNN CRT KELOWNA,W,555,2013-01-16,600
332611,114003,1128 LYNN CRT KELOWNA,W,555,2013-01-16,392
332623,177876,1113 KYNDREE CRT KELOWNA,W,555,2013-01-16,382
332635,114001,1120 LYNN CRT KELOWNA,W,555,2013-01-16,301
332647,114002,1124 LYNN CRT KELOWNA,W,555,2013-01-16,588
332650,114000,1116 LYNN CRT KELOWNA,W,555,2013-01-16,256
332662,113999,1112 LYNN CRT KELOWNA,W,555,2013-01-16,153
332698,113995,844 LYDFORD PL KELOWNA,W,555,2013-01-26,773
332700,113996,846 LYDFORD PL KELOWNA,W,555,2013-01-26,715
332876,116197,471 QUEENSWAY KELOWNA,W,603,2013-01-06,2686
332876,184994,471 QUEENSWAY KELOWNA,W,600,2013-01-06,49
332940,117750,591 POPLAR POINT DR KELOWNA,W,555,2013-01-26,345
333017,112392,993 LAUREL AVE KELOWNA,W,600,2013-01-16,139
333094,123420,895 WALROD ST  MAIN KELOWNA,W,555,2013-01-16,546
333183,185306,5048 LAKESHORE RD KELOWNA,W,555,2013-01-16,401
333221,112809,785 LAWRENCE AVE  MAIN KELOWNA,W,555,2013-01-06,709
333260,112050,3745 LAKESHORE RD KELOWNA,W,603,2013-01-26,33839
333260,112051,3745 LAKESHORE RD KELOWNA,W,555,2013-01-26,879
333361,114303,1852 MARSHALL ST KELOWNA,W,555,2013-01-26,118
333385,104455,3728 CASORSO RD KELOWNA,W,600,2013-01-26,685
333385,177739,3728 CASORSO RD KELOWNA,W,603,2013-01-26,5008
333512,117029,4697 GORDON DR KELOWNA,W,555,2013-01-26,546
333524,114357,1046 MARTIN AVE  A KELOWNA,W,555,2013-01-16,308
333563,103900,377 CADDER AVE KELOWNA,W,555,2013-01-26,274
333664,112174,4579 LAKESHORE RD KELOWNA,W,555,2013-01-26,116
333702,117927,570 RADANT RD KELOWNA,W,555,2013-01-26,841
333738,178233,5040 LAKESHORE RD KELOWNA,W,555,2013-01-16,103
333753,112712,413 LAWRENCE AVE KELOWNA,W,600,2013-01-16,6
333777,112129,4291 LAKESHORE RD KELOWNA,W,555,2013-01-26,311
333854,116206,1571 PANDOSY ST  1561 KELOWNA,W,600,2013-01-16,22
333880,118064,4590 RAYMER RD KELOWNA,W,555,2013-01-26,577
333928,112407,1033 LAURIER AVE KELOWNA,W,555,2013-01-06,466
333928,112409,1035 LAURIER AVE KELOWNA,W,555,2013-01-06,251
333942,111838,1271 LADNER RD KELOWNA,W,555,2013-01-16,289
333967,111840,1281 LADNER RD KELOWNA,W,555,2013-01-16,504
333993,112754,529 LAWRENCE AVE  539 W KELOWNA,W,600,2013-01-16,1242
334084,117250,3433 PATSY RD KELOWNA,W,555,2013-01-26,534
334122,118122,929 RAYMER RD KELOWNA,W,555,2013-01-26,789
334173,109335,4557 GORDON DR KELOWNA,W,555,2013-01-26,569
334185,123664,1797 WATER ST KELOWNA,W,581,2013-01-16,1347
334223,112122,4259 LAKESHORE RD KELOWNA,W,555,2013-01-26,14
334250,112032,3593 LAKESHORE RD KELOWNA,W,555,2013-01-26,449
334298,100050,1770 ABBOTT ST KELOWNA,W,581,2013-01-16,1262
334324,100124,1930 ABBOTT ST KELOWNA,W,555,2013-01-16,106
334324,100128,1938 ABBOTT ST KELOWNA,W,555,2013-01-16,26
334336,100106,1894 ABBOTT ST KELOWNA,W,555,2013-01-16,479
334502,114580,794 MCCLURE RD KELOWNA,W,555,2013-01-26,373
334526,120165,3461 SCOTT RD KELOWNA,W,555,2013-01-26,126
334538,120161,3442 SCOTT RD KELOWNA,W,555,2013-01-26,374
334553,106653,1440 EDGEWOOD DR  WATER KELOWNA,W,555,2013-01-06,174
334577,101997,280 BERNARD AVE KELOWNA,W,600,2013-01-06,446
334603,102038,368 BERNARD AVE  WTR KELOWNA,W,601,2013-01-06,8956
334654,106318,619 DEHART RD KELOWNA,W,600,2013-01-26,305
334654,132781,619 DEHART RD KELOWNA,W,670,2013-01-26,0
334692,186044,380 LEATHEAD RD KELOWNA,W,602,2013-07-16,827
334728,123801,301 WEST AVE KELOWNA,W,555,2013-01-26,1627
334957,106375,4281 DEL MONTE ST KELOWNA,W,555,2013-01-26,382
335024,106357,4262 DEL MONTE CRT KELOWNA,W,555,2013-01-26,550
335048,106359,4268 DEL MONTE CRT KELOWNA,W,555,2013-01-26,322
335087,101953,215 BERNARD AVE  HOUSE KELOWNA,W,600,2013-01-16,362
335164,120227,4203 SHORT RD KELOWNA,W,555,2013-01-26,485
335202,105124,5059 CHUTE LAKE CRES KELOWNA,W,555,2013-01-16,703
335265,118881,2629 RICHTER ST  HOUSE KELOWNA,W,581,2013-01-16,2985
335289,118500,1339 RICHTER ST KELOWNA,W,555,2013-01-16,71
335291,118494,1333 RICHTER ST KELOWNA,W,555,2013-01-16,290
335327,111634,1815 KIRSCHNER RD KELOWNA,W,601,2013-01-06,2504
335327,111635,1815 KIRSCHNER RD KELOWNA,W,601,2013-01-06,689
335467,123223,197 VIMY AVE KELOWNA,W,555,2013-01-16,219
